0,2021-03-03,09:00:13
0,2021-03-03,06:24:29
0,2021-03-03,10:44:02
0,2021-03-03,03:27:59
0,2021-03-03,05:53:20
0,2021-03-03,05:32:34
0,2021-03-03,06:45:14
0,2021-03-03,10:12:53
0,2021-03-03,02:46:27
0,2021-03-03,08:39:28
0,2021-03-03,07:57:55
0,2021-03-03,07:06:00
0,2021-03-03,07:16:25
0,2021-03-03,07:26:46
0,2021-03-03,03:07:13
0,2021-03-03,05:42:57
0,2021-03-03,09:41:45
0,2021-03-03,10:02:30
0,2021-03-03,08:08:18
0,2021-03-03,06:14:06
0,2021-03-03,00:41:53
0,2021-03-03,08:29:03
0,2021-03-03,10:23:16
0,2021-03-03,01:23:24
0,2021-03-03,00:31:30
0,2021-03-03,04:40:40
0,2021-03-03,00:52:15
0,2021-03-03,04:09:31
0,2021-03-03,09:20:59
0,2021-03-03,03:38:23
0,2021-03-03,09:31:22
0,2021-03-03,03:59:08
0,2021-03-03,07:47:32
0,2021-03-03,09:10:36
0,2021-03-03,05:01:26
0,2021-03-03,06:55:37
0,2021-03-03,08:18:41
0,2021-03-03,07:37:09
0,2021-03-03,09:52:07
0,2021-03-03,05:11:49
0,2021-03-03,04:30:17
0,2021-03-03,10:33:39
0,2021-03-03,02:36:05
0,2021-03-03,04:19:54
0,2021-03-03,06:03:43
0,2021-03-03,08:49:50
0,2021-03-03,05:22:11
0,2021-03-03,06:34:52
0,2021-03-03,22:30:27
0,2021-03-03,23:21:55
0,2021-03-03,22:20:19
1,2021-03-03,00:21:07
1,2021-03-03,02:56:51
1,2021-03-03,00:00:21
1,2021-03-03,02:25:42
1,2021-03-03,00:10:44
1,2021-03-03,02:04:56
1,2021-03-03,00:10:44
1,2021-03-03,00:00:21
1,2021-03-03,02:56:51
1,2021-03-03,00:21:07
1,2021-03-03,02:25:42
1,2021-03-03,03:48:45
1,2021-03-03,02:04:56
1,2021-03-03,10:54:25
1,2021-03-03,10:54:25
1,2021-03-03,00:10:44
1,2021-03-03,02:04:56
1,2021-03-03,02:56:51
1,2021-03-03,02:25:42
1,2021-03-03,03:48:45
1,2021-03-03,00:21:07
1,2021-03-03,00:00:21
1,2021-03-03,23:42:41
1,2021-03-03,22:50:46
1,2021-03-03,23:01:09
1,2021-03-03,22:10:07
1,2021-03-03,22:40:33
1,2021-03-03,23:53:03
2,2021-03-03,23:32:17
2,2021-03-03,23:11:32
5,2021-03-03,11:15:10
5,2021-03-03,11:25:33
5,2021-03-03,11:15:10
5,2021-03-03,11:25:33
14,2021-03-03,12:48:37
15,2021-03-03,12:59:00
16,2021-03-03,13:09:23
17,2021-03-03,13:19:45
18,2021-03-03,13:30:08
19,2021-03-03,13:40:31
19,2021-03-03,13:50:54
20,2021-03-03,01:33:48
20,2021-03-03,01:33:48
20,2021-03-03,14:11:39
20,2021-03-03,01:33:48
20,2021-03-03,14:01:18
24,2021-03-03,01:44:10
24,2021-03-03,01:44:10
24,2021-03-03,15:24:21
24,2021-03-03,01:44:10
24,2021-03-03,15:13:58
25,2021-03-03,16:16:15
25,2021-03-03,16:05:52
25,2021-03-03,15:55:29
25,2021-03-03,15:34:43
26,2021-03-03,15:45:06
26,2021-03-03,16:37:00
27,2021-03-03,01:54:33
27,2021-03-03,01:54:33
27,2021-03-03,01:54:33
40,2021-03-03,21:38:05
259,2021-03-04,20:59:19
11,2021-03-04,12:41:19
267,2021-03-04,20:48:55
276,2021-03-04,19:26:13
282,2021-03-04,20:38:32
286,2021-03-04,20:17:46
287,2021-03-04,19:57:20
301,2021-03-04,20:28:09
77,2021-03-04,18:03:10
90,2021-03-04,18:23:55
96,2021-03-04,18:44:41
97,2021-03-04,21:40:49
218,2021-03-04,21:20:04
4,2021-03-04,11:49:25
8,2021-03-04,03:10:19
8,2021-03-04,12:30:56
8,2021-03-04,03:10:19
8,2021-03-04,03:10:19
21,2021-03-04,17:11:15
21,2021-03-04,13:22:51
21,2021-03-04,17:52:47
21,2021-03-04,15:06:40
21,2021-03-04,21:51:14
23,2021-03-04,18:13:32
23,2021-03-04,17:00:52
32,2021-03-04,22:11:58
33,2021-03-04,17:42:24
49,2021-03-04,23:14:16
0,2021-03-04,00:56:01
0,2021-03-04,01:06:07
0,2021-03-04,00:45:55
0,2021-03-04,01:36:52
0,2021-03-04,04:43:45
0,2021-03-04,10:15:59
0,2021-03-04,05:56:26
0,2021-03-04,07:19:29
0,2021-03-04,10:47:07
0,2021-03-04,05:25:17
0,2021-03-04,06:27:34
0,2021-03-04,10:05:36
0,2021-03-04,09:55:13
0,2021-03-04,09:24:04
0,2021-03-04,05:35:40
0,2021-03-04,01:06:07
0,2021-03-04,06:06:48
0,2021-03-04,07:29:52
0,2021-03-04,07:09:06
0,2021-03-04,06:48:20
0,2021-03-04,08:21:46
0,2021-03-04,10:36:44
0,2021-03-04,09:03:19
0,2021-03-04,08:32:09
0,2021-03-04,01:36:52
0,2021-03-04,06:17:11
0,2021-03-04,04:02:13
0,2021-03-04,08:52:55
0,2021-03-04,09:44:50
0,2021-03-04,07:50:38
0,2021-03-04,10:26:21
0,2021-03-04,11:07:53
0,2021-03-04,04:54:08
0,2021-03-04,08:01:00
0,2021-03-04,06:58:43
0,2021-03-04,09:34:27
0,2021-03-04,00:45:55
0,2021-03-04,07:40:15
0,2021-03-04,08:11:23
0,2021-03-04,05:14:54
0,2021-03-04,06:37:57
0,2021-03-04,04:23:00
0,2021-03-04,04:33:23
0,2021-03-04,00:56:01
0,2021-03-04,09:13:40
0,2021-03-04,03:51:50
0,2021-03-04,05:25:17
0,2021-03-04,10:15:59
0,2021-03-04,08:21:46
0,2021-03-04,07:09:06
0,2021-03-04,06:58:43
0,2021-03-04,04:33:23
0,2021-03-04,06:06:48
0,2021-03-04,10:47:07
0,2021-03-04,07:29:52
0,2021-03-04,01:06:07
0,2021-03-04,10:05:36
0,2021-03-04,04:02:13
0,2021-03-04,06:17:11
0,2021-03-04,05:35:40
0,2021-03-04,08:11:23
0,2021-03-04,04:54:08
0,2021-03-04,06:48:20
0,2021-03-04,09:34:27
0,2021-03-04,09:13:40
0,2021-03-04,01:36:52
0,2021-03-04,07:40:15
0,2021-03-04,05:56:26
0,2021-03-04,08:01:00
0,2021-03-04,09:44:50
0,2021-03-04,04:23:00
0,2021-03-04,07:19:29
0,2021-03-04,08:32:09
0,2021-03-04,05:14:54
0,2021-03-04,03:51:50
0,2021-03-04,00:45:55
0,2021-03-04,08:52:55
0,2021-03-04,07:50:38
0,2021-03-04,04:43:45
0,2021-03-04,10:36:44
0,2021-03-04,09:03:19
0,2021-03-04,11:07:53
0,2021-03-04,09:24:04
0,2021-03-04,06:27:34
0,2021-03-04,06:37:57
0,2021-03-04,10:26:21
0,2021-03-04,09:55:13
0,2021-03-04,00:56:01
1,2021-03-04,00:03:26
1,2021-03-04,00:34:36
1,2021-03-04,02:49:33
1,2021-03-04,00:24:12
1,2021-03-04,02:59:56
1,2021-03-04,02:39:10
1,2021-03-04,01:26:29
1,2021-03-04,02:08:02
1,2021-03-04,00:13:49
1,2021-03-04,01:16:13
1,2021-03-04,01:47:16
1,2021-03-04,02:18:25
1,2021-03-04,02:28:47
1,2021-03-04,01:26:29
1,2021-03-04,02:39:10
1,2021-03-04,00:24:12
1,2021-03-04,10:57:30
1,2021-03-04,05:04:31
1,2021-03-04,00:34:36
1,2021-03-04,02:08:02
1,2021-03-04,02:28:47
1,2021-03-04,02:59:56
1,2021-03-04,11:18:16
1,2021-03-04,11:28:39
1,2021-03-04,00:13:49
1,2021-03-04,01:16:13
1,2021-03-04,00:03:26
1,2021-03-04,02:18:25
1,2021-03-04,02:49:33
1,2021-03-04,01:47:16
1,2021-03-04,00:03:26
1,2021-03-04,02:28:47
1,2021-03-04,02:18:25
1,2021-03-04,10:57:30
1,2021-03-04,01:47:16
1,2021-03-04,00:24:12
1,2021-03-04,02:49:33
1,2021-03-04,00:13:49
1,2021-03-04,01:26:29
1,2021-03-04,11:28:39
1,2021-03-04,02:39:10
1,2021-03-04,02:59:56
1,2021-03-04,00:34:36
1,2021-03-04,01:16:13
1,2021-03-04,02:08:02
1,2021-03-04,05:04:31
1,2021-03-04,11:18:16
2,2021-03-04,01:57:39
2,2021-03-04,01:57:39
2,2021-03-04,05:46:03
2,2021-03-04,11:39:02
2,2021-03-04,05:46:03
2,2021-03-04,01:57:39
3,2021-03-04,03:41:27
3,2021-03-04,03:41:27
5,2021-03-04,11:59:48
5,2021-03-04,03:31:04
5,2021-03-04,12:10:10
5,2021-03-04,03:31:04
7,2021-03-04,03:20:42
7,2021-03-04,03:20:42
7,2021-03-04,12:20:33
7,2021-03-04,03:20:42
14,2021-03-04,15:48:12
14,2021-03-04,22:01:35
15,2021-03-04,16:19:20
15,2021-03-04,12:51:42
16,2021-03-04,16:29:43
16,2021-03-04,15:17:03
17,2021-03-04,14:25:08
17,2021-03-04,14:56:18
18,2021-03-04,13:02:05
18,2021-03-04,13:33:14
18,2021-03-04,13:12:28
18,2021-03-04,14:35:31
19,2021-03-04,15:37:49
19,2021-03-04,13:54:00
20,2021-03-04,13:43:37
20,2021-03-04,15:27:26
20,2021-03-04,14:14:45
20,2021-03-04,14:04:22
20,2021-03-04,15:58:34
24,2021-03-04,16:08:57
24,2021-03-04,18:34:18
25,2021-03-04,17:21:38
25,2021-03-04,19:15:50
27,2021-03-04,16:50:29
27,2021-03-04,16:40:06
27,2021-03-04,17:32:01
29,2021-03-04,22:22:21
34,2021-03-04,14:45:54
37,2021-03-04,18:55:04
37,2021-03-04,23:35:01
38,2021-03-04,23:45:25
41,2021-03-04,23:55:47
42,2021-03-04,23:24:39
47,2021-03-04,23:03:52
51,2021-03-04,22:32:44
51,2021-03-04,22:53:30
51,2021-03-04,22:43:07
66,2021-03-04,19:05:27
11,2021-03-05,11:31:23
35,2021-03-05,21:43:55
52,2021-03-05,16:32:27
52,2021-03-05,16:42:50
53,2021-03-05,16:01:18
53,2021-03-05,16:22:04
53,2021-03-05,16:11:41
62,2021-03-05,15:30:10
67,2021-03-05,21:33:32
70,2021-03-05,17:34:45
83,2021-03-05,17:45:08
98,2021-03-05,17:55:31
109,2021-03-05,18:05:54
110,2021-03-05,21:23:09
119,2021-03-05,20:00:06
121,2021-03-05,20:10:29
123,2021-03-05,21:12:46
124,2021-03-05,19:49:43
125,2021-03-05,20:20:52
127,2021-03-05,18:16:17
132,2021-03-05,21:02:23
132,2021-03-05,19:39:20
140,2021-03-05,18:26:40
142,2021-03-05,19:28:57
144,2021-03-05,20:41:37
144,2021-03-05,20:52:00
148,2021-03-05,19:18:34
151,2021-03-05,18:37:02
152,2021-03-05,20:31:15
157,2021-03-05,19:08:11
159,2021-03-05,18:47:25
160,2021-03-05,18:57:48
6,2021-03-05,21:54:18
12,2021-03-05,11:41:48
21,2021-03-05,12:54:26
21,2021-03-05,13:04:48
23,2021-03-05,13:15:11
49,2021-03-05,14:48:38
49,2021-03-05,17:13:59
49,2021-03-05,14:59:01
0,2021-03-05,08:24:30
0,2021-03-05,10:08:19
0,2021-03-05,09:26:48
0,2021-03-05,04:56:52
0,2021-03-05,07:53:22
0,2021-03-05,08:03:45
0,2021-03-05,07:11:50
0,2021-03-05,09:16:25
0,2021-03-05,05:07:15
0,2021-03-05,04:46:30
0,2021-03-05,06:30:19
0,2021-03-05,09:06:02
0,2021-03-05,08:14:07
0,2021-03-05,07:01:27
0,2021-03-05,04:15:21
0,2021-03-05,05:48:46
0,2021-03-05,07:42:59
0,2021-03-05,09:57:56
0,2021-03-05,04:04:58
0,2021-03-05,04:25:44
0,2021-03-05,07:32:36
0,2021-03-05,05:59:09
0,2021-03-05,06:40:41
0,2021-03-05,06:51:04
0,2021-03-05,06:09:32
0,2021-03-05,08:55:39
0,2021-03-05,05:28:01
0,2021-03-05,03:44:12
0,2021-03-05,03:54:35
0,2021-03-05,10:39:28
0,2021-03-05,10:18:42
0,2021-03-05,04:36:07
0,2021-03-05,06:19:55
0,2021-03-05,09:47:34
0,2021-03-05,08:34:53
0,2021-03-05,10:29:05
0,2021-03-05,08:45:16
0,2021-03-05,07:22:13
0,2021-03-05,09:37:11
0,2021-03-05,22:35:49
0,2021-03-05,22:25:26
0,2021-03-05,23:38:07
0,2021-03-05,23:27:44
0,2021-03-05,23:06:58
0,2021-03-05,22:46:12
0,2021-03-05,09:57:56
0,2021-03-05,04:25:44
0,2021-03-05,08:24:30
0,2021-03-05,10:18:42
0,2021-03-05,09:26:48
0,2021-03-05,04:04:58
0,2021-03-05,06:09:32
0,2021-03-05,03:54:35
0,2021-03-05,10:08:19
0,2021-03-05,04:56:52
0,2021-03-05,10:39:28
0,2021-03-05,08:34:53
0,2021-03-05,04:46:30
0,2021-03-05,07:42:59
0,2021-03-05,10:29:05
0,2021-03-05,06:51:04
0,2021-03-05,08:03:45
0,2021-03-05,09:06:02
0,2021-03-05,08:14:07
0,2021-03-05,07:22:13
0,2021-03-05,09:47:34
0,2021-03-05,05:59:09
0,2021-03-05,04:15:21
0,2021-03-05,05:28:01
0,2021-03-05,06:19:55
0,2021-03-05,07:32:36
0,2021-03-05,03:44:12
0,2021-03-05,06:30:19
0,2021-03-05,07:01:27
0,2021-03-05,07:53:22
0,2021-03-05,08:55:39
0,2021-03-05,09:37:11
0,2021-03-05,06:40:41
0,2021-03-05,04:36:07
0,2021-03-05,09:16:25
0,2021-03-05,05:07:15
0,2021-03-05,08:45:16
0,2021-03-05,07:11:50
0,2021-03-05,05:48:46
1,2021-03-05,05:17:38
1,2021-03-05,22:15:04
1,2021-03-05,23:17:21
1,2021-03-05,05:17:38
2,2021-03-05,10:49:51
2,2021-03-05,10:49:51
3,2021-03-05,22:04:41
7,2021-03-05,11:10:36
7,2021-03-05,11:10:36
15,2021-03-05,11:52:09
16,2021-03-05,12:02:31
18,2021-03-05,12:33:40
18,2021-03-05,12:23:17
18,2021-03-05,12:12:54
20,2021-03-05,12:44:03
25,2021-03-05,13:25:34
36,2021-03-05,13:35:57
38,2021-03-05,02:00:23
38,2021-03-05,00:47:41
38,2021-03-05,02:52:17
38,2021-03-05,00:47:41
38,2021-03-05,02:52:17
38,2021-03-05,02:00:23
38,2021-03-05,00:47:41
38,2021-03-05,02:52:17
38,2021-03-05,02:00:23
39,2021-03-05,03:13:03
39,2021-03-05,01:50:00
39,2021-03-05,03:13:03
39,2021-03-05,01:50:00
39,2021-03-05,03:13:03
39,2021-03-05,01:50:00
40,2021-03-05,02:21:09
40,2021-03-05,03:23:26
40,2021-03-05,00:16:33
40,2021-03-05,00:58:04
40,2021-03-05,01:39:37
40,2021-03-05,02:21:09
40,2021-03-05,00:58:04
40,2021-03-05,03:23:26
40,2021-03-05,01:39:37
40,2021-03-05,00:16:33
40,2021-03-05,00:58:04
40,2021-03-05,01:39:37
40,2021-03-05,02:21:09
40,2021-03-05,03:23:26
40,2021-03-05,00:16:33
41,2021-03-05,00:26:56
41,2021-03-05,02:41:54
41,2021-03-05,02:10:46
41,2021-03-05,01:18:50
41,2021-03-05,00:37:19
41,2021-03-05,02:10:46
41,2021-03-05,01:18:50
41,2021-03-05,02:41:54
41,2021-03-05,00:37:19
41,2021-03-05,00:26:56
41,2021-03-05,01:18:50
41,2021-03-05,00:26:56
41,2021-03-05,00:37:19
41,2021-03-05,02:41:54
41,2021-03-05,02:10:46
42,2021-03-05,01:08:27
42,2021-03-05,00:06:10
42,2021-03-05,01:08:27
42,2021-03-05,00:06:10
42,2021-03-05,00:06:10
42,2021-03-05,01:08:27
43,2021-03-05,02:31:32
43,2021-03-05,02:31:32
43,2021-03-05,02:31:32
44,2021-03-05,14:07:06
45,2021-03-05,14:17:29
45,2021-03-05,14:27:52
45,2021-03-05,13:56:43
46,2021-03-05,14:38:15
46,2021-03-05,17:03:36
50,2021-03-05,16:53:13
50,2021-03-05,15:09:24
51,2021-03-05,15:40:33
55,2021-03-05,13:46:20
56,2021-03-05,17:24:22
60,2021-03-05,15:19:47
52,2021-03-06,17:06:41
79,2021-03-06,17:37:50
82,2021-03-06,21:36:37
94,2021-03-06,17:48:13
109,2021-03-06,17:58:35
130,2021-03-06,18:08:59
134,2021-03-06,21:26:14
154,2021-03-06,18:19:22
157,2021-03-06,20:13:34
165,2021-03-06,20:03:11
165,2021-03-06,21:15:52
171,2021-03-06,19:52:48
171,2021-03-06,20:23:57
172,2021-03-06,18:29:45
173,2021-03-06,19:42:25
178,2021-03-06,20:34:20
186,2021-03-06,20:44:43
187,2021-03-06,21:05:29
187,2021-03-06,18:40:08
189,2021-03-06,20:55:08
189,2021-03-06,19:32:02
200,2021-03-06,18:50:31
203,2021-03-06,19:11:17
208,2021-03-06,19:00:54
4,2021-03-06,11:03:20
4,2021-03-06,11:03:20
6,2021-03-06,22:49:20
6,2021-03-06,11:24:05
6,2021-03-06,11:24:05
8,2021-03-06,22:38:55
8,2021-03-06,22:28:32
9,2021-03-06,11:44:51
10,2021-03-06,11:55:14
12,2021-03-06,12:15:59
12,2021-03-06,12:36:45
12,2021-03-06,12:05:37
12,2021-03-06,12:26:24
13,2021-03-06,12:47:09
21,2021-03-06,01:53:04
21,2021-03-06,01:53:04
21,2021-03-06,01:53:04
31,2021-03-06,14:20:35
32,2021-03-06,15:12:30
48,2021-03-06,16:45:55
48,2021-03-06,15:22:52
48,2021-03-06,14:41:21
49,2021-03-06,15:33:15
0,2021-03-06,00:30:01
0,2021-03-06,00:09:16
0,2021-03-06,03:26:31
0,2021-03-06,23:30:50
0,2021-03-06,23:41:12
0,2021-03-06,23:51:35
0,2021-03-06,22:59:41
0,2021-03-06,23:20:27
0,2021-03-06,04:39:12
0,2021-03-06,07:35:41
0,2021-03-06,07:56:27
0,2021-03-06,09:29:54
0,2021-03-06,07:04:32
0,2021-03-06,04:49:34
0,2021-03-06,07:46:04
0,2021-03-06,10:32:10
0,2021-03-06,08:17:13
0,2021-03-06,04:28:49
0,2021-03-06,03:26:31
0,2021-03-06,10:11:25
0,2021-03-06,06:54:09
0,2021-03-06,08:48:22
0,2021-03-06,09:50:40
0,2021-03-06,00:09:16
0,2021-03-06,06:12:38
0,2021-03-06,03:57:40
0,2021-03-06,06:23:01
0,2021-03-06,08:58:45
0,2021-03-06,08:06:50
0,2021-03-06,05:20:43
0,2021-03-06,00:30:01
0,2021-03-06,07:25:18
0,2021-03-06,04:18:26
0,2021-03-06,03:47:18
0,2021-03-06,09:40:17
0,2021-03-06,04:59:57
0,2021-03-06,09:09:08
0,2021-03-06,06:33:24
0,2021-03-06,04:08:03
